BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,41030,0.02,0.66,0.3636363636363637,0.64,1.7599999999999998,25.0,238.41777777777776,226.10333333333332,0.94834930281112528,42.17,-94.82,34.88,34.88,28.191250000000007,13.158000000000001,17.56955,23.8248, ,0.02,0.66,238.41777777777776,226.10333333333332,0.66,238.41777777777776,226.10333333333332,158.55,nan,0.14307644333809591
2,41031,2.42,3.06,0.3636363636363637,0.64,1.7599999999999998,25.0,237.38250000000005,223.43111111111111,0.94122823338329931,41.5,-93.87,34.83,34.83,28.066250000000004,12.994,17.489883333333339,23.797866666666668, ,2.42,3.06,237.38250000000005,223.43111111111111,3.06,237.38250000000005,223.43111111111111,117.6375,nan,0.14281628452599524
3,41032,4.82,5.46,0.3636363636363637,0.64,1.7599999999999998,25.0,237.44111111111113,226.66222222222223,0.95460394858140263,41.47,-97.74,34.79,34.73,28.206249999999994,13.122,17.573733333333333,23.825866666666666, ,4.82,5.46,237.44111111111113,226.66222222222223,5.46,237.44111111111113,226.66222222222223,174.42857142857144,nan,0.13914417527387687
4,41033,7.22,7.86,0.3636363636363637,0.64,1.7599999999999998,25.0,236.52027777777778,226.07111111111109,0.95582126503130449,40.63,-95.12,34.65,34.65,28.013124999999995,12.979999999999999,17.455766666666669,23.811533333333333, ,7.22,7.86,236.52027777777778,226.07111111111109,7.86,236.52027777777778,226.07111111111109,125.30263157894738,nan,0.14260473810360905
5,41034,9.62,10.26,0.3636363636363637,0.64,1.7599999999999998,25.0,237.53638888888887,225.51666666666668,0.94939839626910982,42.36,-95.66,35.08,35.07,28.226875,13.075999999999999,17.583266666666663,23.851399999999998, ,9.62,10.260000000000002,237.53638888888887,225.51666666666668,10.260000000000002,237.53638888888887,225.51666666666668,176.53703703703707,nan,0.14145167296898462
6,41035,12.02,12.66,0.3636363636363637,0.64,1.7599999999999998,25.0,238.00083333333333,224.77000000000001,0.94440845795357864,40.89,-93.84,34.56,34.5,28.098125000000003,13.047999999999998,17.508300000000002,23.816666666666666, ,12.02,12.660000000000002,238.00083333333333,224.77000000000001,12.660000000000002,238.00083333333333,224.77000000000001,130.05555555555557,nan,0.14371828482178514
7,41036,14.42,15.06,0.3636363636363637,0.64,1.7599999999999998,25.0,237.79777777777775,227.37666666666667,0.95617658327804211,42.64,-95.56,35.12,35.12,28.242812499999996,13.106,17.594016666666668,23.860666666666667, ,14.42,15.060000000000002,237.79777777777775,227.37666666666667,15.060000000000002,237.79777777777775,227.37666666666667,177.35185185185188,nan,0.14276791503007921
8,41037,16.82,17.46,0.3636363636363637,0.64,1.7599999999999998,25.0,238.4086111111111,223.74999999999997,0.9385147581591361,42.99,-93.23,34.65,34.65,28.072499999999994,13.162,17.490966666666669,23.817666666666668, ,16.82,17.46,238.4086111111111,223.74999999999997,17.46,238.4086111111111,223.74999999999997,150.5,nan,0.14400225524876534
9,41038,19.22,19.86,0.3636363636363637,0.64,1.7599999999999998,25.0,236.74333333333334,225.51111111111106,0.95255527552107511,40.64,-95.32,35.02,35.01,28.154374999999998,13.106,17.53725,23.845933333333335, ,19.22,19.86,236.74333333333334,225.51111111111106,19.86,236.74333333333334,225.51111111111106,106.08888888888887,nan,0.14195285025787768
10,41039,21.62,22.26,0.3636363636363637,0.64,1.7599999999999998,25.0,237.52611111111113,227.78999999999999,0.95901035441717508,42.81,-96.8,34.81,34.81,28.118125,13.272,17.519333333333336,23.822533333333336, ,21.62,22.259999999999998,237.52611111111113,227.78999999999999,22.259999999999998,237.52611111111113,227.78999999999999,146.54545454545453,nan,0.14119487286641783
