BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,43610,0.02,1.06,0.42276422764227645,1.04,2.46,17.142857142857142,514.36166666666668,566.98416666666674,1.1023064186353961,49.19,-47.43,16.78,16.78,15.123461538461536,8.58,15.475783333333332,23.477083333333336, ,0.02,1.06,514.36166666666668,566.98416666666674,1.06,514.36166666666668,566.98416666666674,20.569565217391307,nan,0.88862782444573829
2,43611,3.52,4.7,0.5221238938053098,1.18,2.26,17.441860465116278,567.04666666666674,578.87111111111119,1.0208526831027036,46.45,-52.16,16.74,16.74,15.255084745762714,8.636,17.747733333333336,21.688816666666668, ,3.52,4.7,567.04666666666674,578.87111111111119,4.7,567.04666666666674,578.87111111111119,24.895238095238096,nan,0.83304799056674728
3,43612,6.96,8.02,0.43089430894308944,1.06,2.46,17.045454545454547,540.23444444444442,580.39416666666682,1.0743375818317564,50.45,-52.56,17.06,17.06,15.127547169811322,8.741999999999999,15.782400000000001,23.4636, ,6.96,8.02,540.23444444444442,580.39416666666682,8.02,540.23444444444442,580.39416666666682,22.620689655172416,nan,0.77137060196800111
4,43613,10.48,11.72,0.5040650406504065,1.24,2.46,16.216216216216214,591.83166666666671,607.58361111111117,1.0266155823211742,46.32,-50.64,16.86,16.86,15.297419354838716,8.324,18.715000000000003,23.538566666666668, ,10.48,11.72,591.83166666666671,607.58361111111117,11.72,591.83166666666671,607.58361111111117,21.535087719298243,nan,0.8948999446813013
5,43614,14.18,15.28,0.5288461538461539,1.1,2.08,18.867924528301884,546.38222222222225,540.12666666666667,0.98855095334157606,49.61,-48.1,16.78,16.78,15.165272727272725,8.697999999999999,16.434600000000003,19.989066666666666, ,14.18,15.28,546.38222222222225,540.12666666666667,15.28,546.38222222222225,540.12666666666667,25.026041666666668,nan,0.93877653506571135
6,43615,17.36,18.42,0.5047619047619047,1.06,2.1,18.987341772151897,521.54333333333329,549.42250000000001,1.0534551299668293,47.63,-49.7,16.75,16.75,15.16981132075472,8.616,15.826666666666668,20.20531666666667, ,17.36,18.419999999999998,521.54333333333329,549.42250000000001,18.419999999999998,521.54333333333329,549.42250000000001,26.398936170212767,nan,0.89463063321770475
7,43616,20.52,21.6,0.490909090909091,1.08,2.1999999999999997,18.29268292682927,546.25111111111119,574.23111111111109,1.051221863774495,48.46,-49.01,16.95,16.95,15.165925925925926,8.614,16.125450000000001,21.071466666666666, ,20.52,21.6,546.25111111111119,574.23111111111109,21.6,546.25111111111119,574.23111111111109,23.623809523809523,nan,0.96213696032452833
8,43617,23.8,24.86,0.43089430894308944,1.06,2.46,17.045454545454547,586.40333333333342,619.23277777777776,1.0559844096687336,54.11,-50.51,16.9,16.9,15.146037735849056,8.663999999999998,15.800600000000001,23.60595, ,23.8,24.86,586.40333333333342,619.23277777777776,24.86,586.40333333333342,619.23277777777776,22.774774774774777,nan,0.93354681246124915
9,43618,27.32,28.5,0.5086206896551724,1.18,2.3200000000000003,17.142857142857142,582.57888888888908,592.24222222222227,1.0165871670217288,52.12,-48.96,16.95,16.95,15.259322033898304,8.712,17.746800000000004,22.247133333333334, ,27.32,28.5,582.57888888888908,592.24222222222227,28.5,582.57888888888908,592.24222222222227,22.518181818181816,nan,0.96767206904171743
10,43619,30.82,31.98,0.5043478260869565,1.16,2.3,17.341040462427745,569.45833333333348,563.918888888889,0.99027243237969798,48.71,-51.04,16.87,16.87,15.228103448275862,8.678,17.41535,22.01131666666667, ,30.82,31.98,569.45833333333348,563.918888888889,31.98,569.45833333333348,563.918888888889,23.8785046728972,nan,0.81293558913441066
