BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero
2,63477,0.02,0.82,0.2580645161290323,0.8,3.0999999999999996,15.384615384615385,416.09222222222223,434.40861111111104,1.0440200222707037,47.81,-64.07,21.27,21.1,14.7965,8.852,11.552600000000002,33.06516666666667, ,0.02,2015-07-28 12:02:45.291500609,416.09222222222223,434.40861111111104,2015-07-28 12:02:45.291500609,416.09222222222223,434.40861111111104,38.44642857142857
4,63479,3.92,4.72,0.3053435114503817,0.8,2.62,17.54385964912281,407.71027777777778,416.41222222222228,1.0213434512661157,48.62,-58.48,21.19,21.19,14.585250000000006,8.894000000000002,11.387016666666666,24.92503333333333, ,3.92,2015-07-28 12:02:51.989949308,407.71027777777778,416.41222222222228,2015-07-28 12:02:51.989949308,407.71027777777778,416.41222222222228,33.11797752808988
6,63481,7.34,8.12,0.3979591836734694,0.78,1.9600000000000002,21.8978102189781,356.01111111111112,364.06444444444452,1.0226210168221967,42.3,-53.44,19.19,19.19,13.588205128205127,9.026,10.330266666666668,18.81126666666667, ,7.34,2015-07-28 12:02:57.810929142,356.01111111111112,364.06444444444452,2015-07-28 12:02:57.810929142,356.01111111111112,364.06444444444452,34.714285714285715
8,63483,10.08,10.86,0.33050847457627114,0.78,2.3600000000000003,19.108280254777068,381.53666666666675,391.48222222222222,1.0260671029142383,45.84,-54.12,20.44,20.44,14.18153846153846,8.974,10.787733333333334,22.45306666666667, ,10.08,2015-07-28 12:03:03.209427769,381.53666666666675,391.48222222222222,2015-07-28 12:03:03.209427769,381.53666666666675,391.48222222222222,29.899999999999995
10,63485,13.22,14.04,0.2907801418439716,0.8200000000000001,2.8200000000000003,16.483516483516482,412.79888888888883,431.8966666666667,1.0462641210812909,47.44,-58.52,21.1,21.1,14.460731707317075,8.872,11.569733333333334,26.90935, ,13.22,2015-07-28 12:03:09.427501419,412.79888888888883,431.8966666666667,2015-07-28 12:03:09.427501419,412.79888888888883,431.8966666666667,36.82278481012658
12,63488,16.86,17.66,0.36363636363636365,0.8,2.2,20.0,362.45222222222225,374.08888888888902,1.0321053809390972,45.48,-53.47,19.92,19.92,13.712250000000003,9.008000000000001,10.701583333333334,20.87686666666667, ,16.86,2015-07-28 12:03:18.609147119,362.45222222222225,374.08888888888902,2015-07-28 12:03:18.609147119,362.45222222222225,374.08888888888902,31.046511627906973
14,63490,19.86,20.68,0.49397590361445787,0.8200000000000001,1.66,24.193548387096776,411.18000000000001,400.29055555555561,0.97351659992109441,46.01,-57.87,20.75,20.75,14.631707317073174,8.924,11.717866666666668,16.199350000000003, ,19.86,2015-07-28 12:03:24.510295868,411.18000000000001,400.29055555555561,2015-07-28 12:03:24.510295868,411.18000000000001,400.29055555555561,37.628205128205124
16,63492,22.34,23.12,0.35779816513761475,0.78,2.1799999999999997,20.27027027027027,380.57111111111112,389.98166666666668,1.024727456395943,48.79,-56.45,20.7,20.7,14.094358974358974,8.947999999999999,10.717200000000002,20.84306666666667, ,22.34,2015-07-28 12:03:29.247768417,380.57111111111112,389.98166666666668,2015-07-28 12:03:29.247768417,380.57111111111112,389.98166666666668,32.982352941176465
18,63494,25.3,26.06,0.34862385321100925,0.76,2.1799999999999997,20.408163265306122,384.67527777777775,388.07055555555564,1.0088263477637347,48.75,-54.11,20.69,20.69,14.430263157894734,8.95,10.692533333333333,20.780916666666666, ,25.3,2015-07-28 12:03:34.676934099,384.67527777777775,388.07055555555564,2015-07-28 12:03:34.676934099,384.67527777777775,388.07055555555564,29.086021505376344
20,63496,28.24,29.0,0.4634146341463415,0.76,1.64,25.0,378.24833333333333,382.76777777777784,1.0119483525667294,44.66,-54.25,19.77,19.77,14.05815789473684,8.806000000000001,10.413266666666667,15.981599999999998, ,28.24,2015-07-28 12:03:40.112881351,378.24833333333333,382.76777777777784,2015-07-28 12:03:40.112881351,378.24833333333333,382.76777777777784,37.006849315068486
22,63498,30.64,31.44,0.42105263157894735,0.8,1.9000000000000001,22.22222222222222,403.89527777777784,397.96944444444455,0.98532829260610055,48.96,-59.95,21.01,21.01,14.364999999999998,8.918000000000001,11.211716666666669,18.44405, ,30.64,2015-07-28 12:03:46.872925629,403.89527777777784,397.96944444444455,2015-07-28 12:03:46.872925629,403.89527777777784,397.96944444444455,33.99444444444444
24,63500,33.34,34.04,0.24647887323943665,0.7000000000000001,2.84,16.949152542372882,353.60000000000002,376.35888888888894,1.0643633735545501,48.43,-53.1,20.26,20.26,14.015428571428572,8.995999999999999,9.5431333333333335,26.71346666666667, ,33.34,2015-07-28 12:03:51.951157568,353.60000000000002,376.35888888888894,2015-07-28 12:03:51.951157568,353.60000000000002,376.35888888888894,34.18831168831168
26,63502,36.88,37.68,0.37037037037037035,0.8,2.16,20.27027027027027,400.25555555555559,408.92111111111109,1.0216500569080864,48.42,-58.2,21.03,21.03,14.313999999999998,8.94,11.168683333333334,20.737133333333336, ,36.88,2015-07-28 12:03:57.968523946,400.25555555555559,408.92111111111109,2015-07-28 12:03:57.968523946,400.25555555555559,408.92111111111109,36.9620253164557
28,63504,39.84,40.66,0.21925133689839577,0.8200000000000001,3.7399999999999993,13.157894736842106,417.60777777777781,434.69916666666671,1.0409268931240638,46.03,-65.84,21.44,20.94,14.52658536585366,8.944,11.626133333333334,38.888416666666664, ,39.84,2015-07-28 12:04:04.597453540,417.60777777777781,434.69916666666671,2015-07-28 12:04:04.597453540,417.60777777777781,434.69916666666671,31.342857142857138
30,63506,44.4,45.12,0.5294117647058822,0.72,1.36,28.846153846153847,343.80500000000006,335.03333333333336,0.97448650640139989,43.16,-50.77,18.78,18.78,13.604444444444447,8.878,9.5342500000000019,13.284666666666666, ,44.4,2015-07-28 12:04:11.607654952,343.80500000000006,335.03333333333336,2015-07-28 12:04:11.607654952,343.80500000000006,335.03333333333336,41.07936507936508
