BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,65072,0.02,1.26,0.3163265445886782,1.2400000095367432,3.919999856948852,11.627907277614945,480.41944409079031,508.01888960227382,1.0574486437860906,47.900001525878906,-35.68000030517578,15.699999809265137,15.699999809265137,14.03580641746521,5.719999980926514,17.196999955177311,24.242399908701582, ,0.02,1.2600000095367432,480.41944409079031,508.01888960227382,1.2600000095367432,480.41944409079031,508.01888960227382,10.842424492022117,nan,0.90391641704770054
2,65073,5.18,6.56,0.4825175154430103,1.3799999952316284,2.8599997949600215,14.150944096459018,522.38889214727624,500.905278954241,0.9588742917087556,47.08000183105469,-37.27000045776367,15.760000228881836,15.760000228881836,14.134492784306623,5.633999919891357,19.298400042851767,17.916099984645843, ,5.18,6.559999861717223,522.38889214727624,500.905278954241,6.559999861717223,522.38889214727624,500.905278954241,13.445652968266097,nan,0.9709080157844846
3,65074,9.42,10.68,0.4565217340976545,1.2599999904632568,2.7600000095367427,14.92537313432836,493.52777814865107,470.25222150484728,0.95283840611542403,44.06999969482422,-39.56999969482422,15.510000228881836,15.510000228881836,14.016825411054823,5.73799991607666,17.458533344268798,17.337999966939293, ,9.42,10.679999647140502,493.52777814865107,470.25222150484728,10.679999647140502,493.52777814865107,470.25222150484728,14.679103996535813,nan,0.80907458979794922
4,65075,13.44,14.6,0.3580246647217177,1.159999966621399,3.2400001478195186,13.63636328169138,459.87666698959134,424.48222297843961,0.92303492098686357,45.2599983215332,-38.47999954223633,15.470000267028809,15.470000267028809,13.914999937189036,5.720000076293945,15.937216597398123,19.955199988683066, ,13.44,14.599999623298643,459.87666698959134,424.48222297843961,14.599999623298643,459.87666698959134,424.48222297843961,12.66118471523997,nan,0.68927888226370615
5,65076,17.84,18.86,0.2999999842924236,1.0199999809265137,3.4000001144409175,13.57466034059265,385.00777753194171,493.128891620785,1.2808283894469461,43.75,-37.650001525878906,15.390000343322754,15.390000343322754,13.750980377197266,5.705999946594238,13.821533336639405,21.148599990208947, ,17.84,18.859999752044676,385.00777753194171,493.128891620785,18.859999752044676,385.00777753194171,493.128891620785,11.418181620413044,nan,0.84734198243093062
6,65077,22.26,23.64,0.44516128262173515,1.3799999952316284,3.100000042915344,13.392857028817646,486.62111118104724,537.9494461417197,1.1054790550210547,45.439998626708984,-37.290000915527344,15.619999885559082,15.619999885559082,14.0928985139598,4.696000003814698,19.241399955749511,16.68301669120789, ,22.26,23.63999986171722,486.62111118104724,537.9494461417197,23.63999986171722,486.62111118104724,537.9494461417197,12.658783422547655,nan,1.034189873051274
7,65078,26.74,28.16,0.45222928500899956,1.4199999570846558,3.140000004768371,13.15789484691532,530.92000277837121,544.73083179858008,1.026013013161936,42.41999816894531,-38.790000915527344,15.380000114440918,15.380000114440918,14.111549249837097,4.845999908447266,19.842133286794027,16.916366694768268, ,26.74,28.15999986171722,530.92000277837121,544.73083179858008,28.15999986171722,530.92000277837121,544.73083179858008,12.7251659417005,nan,0.97857360361227119
8,65079,31.3,32.68,0.36898396488268154,1.3799999952316284,3.7399999094009395,11.718750218278734,524.43111038208008,532.09666836178963,1.0146169016825197,43.689998626708984,-38.29999923706055,15.380000114440918,15.380000114440918,14.073333318682684,4.896000003814697,19.226333325703941,19.74501665194829, ,31.3,32.67999986171722,524.43111038208008,532.09666836178963,32.67999986171722,524.43111038208008,532.09666836178963,15.226189568520574,nan,0.88787651545674939
9,65080,36.42,37.78,0.37988826557438143,1.3600000143051147,3.58000006198883,12.145748800273868,516.48333252138559,481.95861333236104,0.93315424329284624,42.97999954223633,-39.0099983215332,15.359999656677246,15.359999656677246,14.063382281976587,5.65,18.928933236598969,22.133916676839192, ,36.42,37.77999978542327,516.48333252138559,481.95861333236104,37.77999978542327,516.48333252138559,481.95861333236104,12.887416234259982,nan,0.77426365107749329
10,65081,41.36,42.7,0.45578229396996206,1.340000033378601,2.9400001955032344,14.018690839106615,494.89889049530035,492.50222279793689,0.99515725788965737,45.09000015258789,-36.150001525878906,15.699999809265137,15.699999809265137,14.093283532270744,5.604000091552734,18.678733266194666,18.478649947643284, ,41.36,42.6999998807907,494.89889049530035,492.50222279793689,42.6999998807907,494.89889049530035,492.50222279793689,12.931655911672602,nan,0.9735294608386168
