BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,194,0.02,1.04,0.40800000000000003,1.02,2.5,17.045454545454547,830.48777777777786,862.99916666666672,1.0391473417897648,78.18,-42.43,14.56,14.56,12.928039215686276,5.692,12.997133333333334,17.039983333333335, ,0.02,1.04,830.48777777777786,862.99916666666672,1.04,830.48777777777786,862.99916666666672,18.09375,nan,5.8640197414578203
2,195,3.54,4.56,0.3517241379310345,1.02,2.9,15.306122448979592,821.50444444444463,871.46666666666681,1.0608179572978573,78.99,-40.05,14.69,14.69,12.899607843137257,5.6419999999999995,12.977266666666667,19.306333333333335, ,3.54,4.5600000000000005,821.50444444444463,871.46666666666681,4.5600000000000005,821.50444444444463,871.46666666666681,15.060606060606062,nan,4.2372764227275193
3,196,7.46,8.44,0.48514851485148514,0.98,2.02,20.0,816.23555555555561,735.37861111111113,0.9009392032800988,77.28,-41.58,14.46,14.46,12.847959183673469,5.74,12.399933333333333,13.932716666666668, ,7.46,8.44,816.23555555555561,735.37861111111113,8.44,816.23555555555561,735.37861111111113,21.809278350515463,nan,7.9699529585048667
4,197,10.46,11.3,0.4158415841584158,0.84,2.02,20.97902097902098,733.0138888888888,762.77944444444449,1.0406070826306917,86.47,-41.92,14.86,14.86,12.758095238095237,5.786,10.529083333333336,14.003416666666668, ,10.46,11.3,733.0138888888888,762.77944444444449,11.3,733.0138888888888,762.77944444444449,22.91397849462366,nan,10.002497259196122
5,198,13.32,14.28,0.48484848484848486,0.96,1.98,20.408163265306122,790.8275000000001,775.66388888888901,0.980825640090777,78.28,-39.74,14.49,14.49,12.861666666666666,5.4879999999999995,12.162333333333333,13.7848, ,13.32,14.280000000000001,790.8275000000001,775.66388888888901,14.280000000000001,790.8275000000001,775.66388888888901,21.43684210526316,nan,22.314503595912935
6,199,16.26,17.18,0.4144144144144144,0.92,2.22,19.108280254777068,667.030277777778,732.62611111111119,1.098340113663006,71.96,-39.58,14.46,14.46,12.72717391304348,5.518000000000001,11.523433333333335,14.97975, ,16.26,17.180000000000003,667.030277777778,732.62611111111119,17.180000000000003,667.030277777778,732.62611111111119,19.96,nan,6.1329265870443344
7,200,19.4,20.42,0.32278481012658233,1.02,3.1599999999999997,14.354066985645934,761.70888888888885,839.14222222222236,1.1016573844192448,74.36,-38.05,14.41,14.41,12.822745098039217,5.542,12.897133333333334,20.72953333333334, ,19.4,20.42,761.70888888888885,839.14222222222236,20.42,761.70888888888885,839.14222222222236,12.264705882352938,nan,3.2613128158541604
8,201,23.58,24.58,0.3246753246753248,1.0,3.079999999999999,14.70588235294118,782.38361111111101,847.86333333333346,1.0836926046153124,73.43,-42.06,14.3,14.3,12.881799999999998,5.569999999999999,12.695916666666667,20.28306666666667, ,23.58,24.580000000000002,782.38361111111101,847.86333333333346,24.580000000000002,782.38361111111101,847.86333333333346,14.403333333333334,nan,2.4553087193474918
9,202,27.66,28.64,0.28488372093023256,0.98,3.44,13.574660633484163,809.5333333333333,856.93888888888898,1.0585591149908042,81.13,-37.82,14.45,14.45,12.861428571428572,5.5840000000000005,12.421266666666668,22.420066666666663, ,27.66,28.64,809.5333333333333,856.93888888888898,28.64,809.5333333333333,856.93888888888898,11.386904761904761,nan,2.8081744947815692
10,203,32.08,33.1,0.27868852459016397,1.02,3.6599999999999997,12.820512820512821,813.01777777777784,882.69416666666677,1.0857009413488294,78.79,-37.25,14.57,14.57,12.894117647058824,5.782,12.959733333333334,23.671733333333336, ,32.08,33.1,813.01777777777784,882.69416666666677,33.1,813.01777777777784,882.69416666666677,10.111111111111112,nan,2.8046029198752276
