BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,1456,0.02,0.88,0.3282442748091603,0.86,2.62,17.24137931034483,295.0822222222223,309.75694444444446,1.0497309601090465,62.69,-90.74,23.4,23.4,20.665813953488374,4.864,17.493133333333333,14.327883333333334, ,0.02,0.88,295.0822222222223,309.75694444444446,0.88,295.0822222222223,309.75694444444446,35.97222222222222,nan,0.20482340070361252
2,1457,3.5,4.36,0.4095238095238095,0.86,2.1,20.27027027027027,303.21888888888884,283.03083333333336,0.93342085109033834,61.72,-90.79,23.39,23.39,20.658604651162797,4.654,17.484666666666673,11.659983333333333, ,3.5,4.36,303.21888888888884,283.03083333333336,4.36,303.21888888888884,283.03083333333336,49.43478260869565,nan,0.18705782870780652
3,1458,6.46,7.32,0.3524590163934426,0.86,2.44,18.181818181818183,287.88000000000011,304.88777777777784,1.0590794003674369,64.79,-89.65,23.3,23.3,20.640930232558137,4.814,17.471133333333334,13.441866666666666, ,6.46,7.32,287.88000000000011,304.88777777777784,7.32,287.88000000000011,304.88777777777784,38.5,nan,0.20405859474696866
4,1459,9.76,10.62,0.3161764705882353,0.86,2.72,16.75977653631285,302.52111111111111,307.51222222222225,1.0164983894604234,62.25,-88.18,23.39,23.39,20.649767441860472,4.85,17.478466666666669,14.840066666666665, ,9.76,10.62,302.52111111111111,307.51222222222225,10.62,302.52111111111111,307.51222222222225,33.830769230769235,nan,0.20924180066892895
5,1460,13.34,14.2,0.3644067796610169,0.86,2.3600000000000003,18.633540372670808,308.81,305.58333333333337,0.98955128827866123,61.9,-89.39,23.37,23.37,20.65627906976744,4.856,17.485133333333334,13.009133333333335, ,13.34,14.2,308.81,305.58333333333337,14.2,308.81,305.58333333333337,39.72123893805309,nan,0.20512275947099953
6,1461,16.56,17.42,0.296551724137931,0.86,2.9000000000000004,15.957446808510637,305.95111111111117,315.84833333333336,1.0323490317988349,61.94,-89.91,23.37,23.37,20.645348837209305,4.962000000000001,17.475066666666667,15.758433333333333, ,16.56,17.419999999999998,305.95111111111117,315.84833333333336,17.419999999999998,305.95111111111117,315.84833333333336,37.454166666666666,nan,0.21077744745410054
7,1462,20.32,21.18,0.35537190082644626,0.86,2.42,18.29268292682927,303.4088888888889,296.58083333333337,0.97749553224837782,54.49,-90.58,23.49,23.49,20.68488372093023,4.91,17.50566666666667,13.275783333333333, ,20.32,21.18,303.4088888888889,296.58083333333337,21.18,303.4088888888889,296.58083333333337,40.77477477477477,nan,0.19645890554485154
8,1463,23.6,24.46,0.296551724137931,0.86,2.9000000000000004,15.957446808510637,291.15777777777782,302.85388888888889,1.0401710412834582,58.9,-86.38,23.43,23.43,20.658372093023253,4.922,17.487466666666663,15.715716666666667, ,23.6,24.46,291.15777777777782,302.85388888888889,24.46,291.15777777777782,302.85388888888889,32.95038167938931,nan,0.2103649797144094
9,1464,27.36,28.22,0.361344537815126,0.86,2.3800000000000003,18.51851851851852,301.64777777777783,297.29749999999996,0.98557828666988323,60.08,-88.78,23.5,23.5,20.676279069767446,4.89,17.501999999999999,13.108933333333335, ,27.36,28.220000000000002,301.64777777777783,297.29749999999996,28.220000000000002,301.64777777777783,297.29749999999996,38.78947368421052,nan,0.20092914781347218
10,1465,30.6,31.46,0.3675213675213675,0.86,2.3400000000000003,18.75,296.228888888889,296.64305555555552,1.0013981305747053,61.58,-88.73,23.37,23.37,20.658139534883716,4.85,17.485600000000002,12.905283333333333, ,30.6,31.46,296.228888888889,296.64305555555552,31.46,296.228888888889,296.64305555555552,39.49557522123894,nan,0.20060123471370467
11,1466,33.8,34.66,0.44329896907216493,0.86,1.94,21.42857142857143,294.05222222222227,280.16611111111109,0.95277671766541827,62.26,-89.1,23.36,23.36,20.655116279069766,4.85,17.485066666666668,10.88655, ,33.8,34.660000000000004,294.05222222222227,280.16611111111109,34.660000000000004,294.05222222222227,280.16611111111109,49.5611111111111,nan,0.18869635022370271
