BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,5122,0.02,0.84,0.694915254237288,0.82,1.1800000000000002,30.0,611.18777777777768,618.06083333333368,1.0112454073943458,78.03,-95.66,32.45,32.45,28.32536585365854,8.22,22.827200000000001,11.619816666666669, ,0.02,0.84,611.18777777777768,618.06083333333368,0.84,611.18777777777768,618.06083333333368,nan,nan,0.55081924642571256
2,5123,2.02,2.84,0.694915254237288,0.82,1.1800000000000002,30.0,614.71666666666658,616.15250000000015,1.0023357644443243,81.05,-94.63,33.63,33.63,28.40341463414633,8.204000000000002,22.901133333333338,11.637983333333333, ,2.02,2.84,614.71666666666658,616.15250000000015,2.84,614.71666666666658,616.15250000000015,nan,nan,0.56132287528713432
3,5124,4.02,4.84,0.694915254237288,0.82,1.1800000000000002,30.0,615.17333333333352,617.41777777777793,1.0036484748652592,79.32,-97.51,33.99,33.99,28.411951219512193,8.186,22.894466666666666,11.646966666666668, ,4.02,4.84,615.17333333333352,617.41777777777793,4.84,615.17333333333352,617.41777777777793,nan,nan,0.52507212038406581
4,5125,6.02,6.84,0.694915254237288,0.82,1.1800000000000002,30.0,615.80000000000007,616.23833333333346,1.0007118111941107,80.9,-95.97,33.46,33.46,28.361707317073165,8.192,22.856133333333336,11.627466666666665, ,6.02,6.84,615.80000000000007,616.23833333333346,6.84,615.80000000000007,616.23833333333346,nan,nan,0.54267846729393232
5,5126,8.02,8.84,0.694915254237288,0.82,1.1800000000000002,30.0,622.07888888888908,615.11972222222232,0.98881304800570113,79.24,-96.72,32.71,32.71,28.32024390243903,8.202000000000002,22.829000000000001,11.6024, ,8.02,8.84,622.07888888888908,615.11972222222232,8.84,622.07888888888908,615.11972222222232,nan,nan,0.53049134360610639
6,5127,10.02,10.84,0.694915254237288,0.82,1.1800000000000002,30.0,608.80444444444447,607.13499999999999,0.99725783137807422,77.88,-94.7,33.16,33.16,28.38926829268293,8.241999999999999,22.884333333333334,11.5859, ,10.02,10.84,608.80444444444447,607.13499999999999,10.84,608.80444444444447,607.13499999999999,nan,nan,0.54066101034296277
7,5128,12.02,12.84,0.694915254237288,0.82,1.1800000000000002,30.0,608.12777777777785,607.68972222222249,0.99927966527502476,78.29,-96.22,34.41,34.41,28.385365853658534,8.129999999999999,22.870666666666668,11.576866666666666, ,12.02,12.84,608.12777777777785,607.68972222222249,12.84,608.12777777777785,607.68972222222249,nan,nan,0.52196697515703294
8,5129,14.02,14.84,0.694915254237288,0.82,1.1800000000000002,30.0,600.09666666666669,610.46472222222235,1.0172773090261384,80.35,-94.14,33.13,33.13,28.278292682926832,8.214,22.781333333333329,11.5909, ,14.02,14.84,600.09666666666669,610.46472222222235,14.84,600.09666666666669,610.46472222222235,nan,nan,0.55573117571336739
9,5130,16.02,16.84,0.694915254237288,0.82,1.1800000000000002,30.0,608.06555555555565,597.30000000000007,0.98229540309067553,78.36,-93.91,33.09,33.09,28.30512195121952,8.193999999999999,22.820733333333333,11.490316666666667, ,16.02,16.84,608.06555555555565,597.30000000000007,16.84,608.06555555555565,597.30000000000007,nan,nan,0.53059807654769064
10,5131,18.02,18.84,0.694915254237288,0.82,1.1800000000000002,30.0,587.26222222222236,588.83083333333343,1.0026710574114157,76.99,-94.57,32.74,32.74,28.325365853658536,8.208,22.825933333333332,11.4831, ,18.02,18.84,587.26222222222236,588.83083333333343,18.84,587.26222222222236,588.83083333333343,nan,nan,0.50535368053389462
11,5132,20.02,20.84,0.694915254237288,0.82,1.1800000000000002,30.0,574.90777777777782,573.22888888888883,0.99707972486408425,76.81,-93.64,33.92,33.92,28.390243902439025,8.206,22.88473333333333,11.432350000000001, ,20.02,20.84,574.90777777777782,573.22888888888883,20.84,574.90777777777782,573.22888888888883,nan,nan,0.48682137014240806
12,5133,22.02,22.84,0.694915254237288,0.82,1.1800000000000002,30.0,572.61666666666679,569.84027777777771,0.99515140049092343,76.7,-99.22,31.89,31.89,28.27341463414634,8.208,22.791933333333336,11.38166666666667, ,22.02,22.84,572.61666666666679,569.84027777777771,22.84,572.61666666666679,569.84027777777771,nan,nan,0.4275477140455709
13,5134,24.02,24.84,0.694915254237288,0.82,1.1800000000000002,30.0,558.01888888888891,553.55999999999995,0.99200943018655274,75.82,-93.89,33.14,33.14,28.304146341463415,8.229999999999999,22.817800000000002,11.30391666666667, ,24.02,24.84,558.01888888888891,553.55999999999995,24.84,558.01888888888891,553.55999999999995,nan,nan,0.4501248219654278
14,5135,26.02,26.84,0.694915254237288,0.82,1.1800000000000002,30.0,565.82888888888897,558.81527777777774,0.98760471363545299,75.23,-95.69,31.75,31.75,28.19634146341464,8.266,22.729400000000002,11.321166666666668, ,26.02,26.84,565.82888888888897,558.81527777777774,26.84,565.82888888888897,558.81527777777774,nan,nan,0.44164886797734926
