BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero
1,20501,0.02,1.08,0.5824175824175825,1.06,1.8199999999999998,20.833333333333336,541.29777777777792,413.04694444444448,0.7630678739161848,52.75,-42.29,24.67,24.67,14.46716981132075,5.497999999999999,15.089600000000001,11.90731666666667, ,0.02,1.08,541.29777777777792,413.04694444444448,1.08,541.29777777777792,413.04694444444448,25.208333333333332
2,20502,2.9,3.82,0.6666666666666665,0.92,1.3800000000000003,26.08695652173913,440.30166666666668,695.43055555555554,1.5794411154978341,51.45,-43.22,21.19,21.19,14.061304347826086,5.484,12.726816666666668,10.344666666666669, ,2.9,3.82,440.30166666666668,695.43055555555554,3.82,440.30166666666668,695.43055555555554,33.75781249999999
3,20503,5.2,6.3,0.8333333333333335,1.1,1.3199999999999998,24.793388429752067,618.63888888888891,368.04444444444448,0.59492613712900189,63.53,-38.86,24.69,24.69,14.681818181818182,5.54,15.910466666666668,8.736933333333333, ,5.2,6.300000000000001,618.63888888888891,368.04444444444448,6.300000000000001,618.63888888888891,368.04444444444448,31.690476190476197
4,20504,7.62,8.54,0.39316239316239315,0.92,2.3400000000000003,18.404907975460123,473.29472222222222,1271.3086111111111,2.6860823740903745,55.63,-48.89,20.61,20.61,14.235434782608694,5.488,12.89005,18.127666666666666, ,7.62,8.540000000000001,473.29472222222222,1271.3086111111111,8.540000000000001,473.29472222222222,1271.3086111111111,29.337349397590362
5,20505,10.88,12.7,0.9009900990099008,1.82,2.0200000000000005,15.624999999999998,1241.5355555555557,664.64333333333332,0.53533974952164964,60.37,-51.89,20.6,20.6,15.678241758241759,4.734,28.293266666666664,13.887950000000002, ,10.88,12.700000000000001,1241.5355555555557,664.64333333333332,12.700000000000001,1241.5355555555557,664.64333333333332,32.56962025316456
6,20506,14.72,15.68,0.3692307692307692,0.96,2.6,16.853932584269664,487.93805555555554,828.29777777777781,1.6975469905389859,58.72,-41.98,22.4,22.4,14.231250000000001,5.6240000000000006,13.460416666666669,17.935333333333332, ,14.72,15.68,487.93805555555554,828.29777777777781,15.68,487.93805555555554,828.29777777777781,16.686507936507937
7,20507,18.28,19.4,0.8235294117647061,1.12,1.3599999999999999,24.193548387096776,582.87750000000005,376.95222222222225,0.64670916654395172,61.43,-40.36,23.19,23.19,14.760357142857146,5.462,16.320683333333335,9.078333333333333, ,18.28,19.400000000000002,582.87750000000005,376.95222222222225,19.400000000000002,582.87750000000005,376.95222222222225,32.3968253968254
8,20508,20.76,21.88,0.6666666666666666,1.12,1.6800000000000002,21.428571428571427,620.69500000000005,730.63333333333333,1.177121345158787,54.5,-52.61,25.13,25.13,14.687678571428572,5.688,16.233666666666668,12.431666666666668, ,20.76,21.880000000000003,620.69500000000005,730.63333333333333,21.880000000000003,620.69500000000005,730.63333333333333,42.306451612903224
9,20509,23.56,24.46,0.24064171122994654,0.9,3.7399999999999998,12.931034482758621,490.62777777777785,522.83555555555574,1.0656460543747808,57.14,-53.53,26.52,26.52,14.617777777777777,4.79,12.941800000000002,20.09251666666667, ,23.56,24.46,490.62777777777785,522.83555555555574,24.46,490.62777777777785,522.83555555555574,19.318840579710145
10,20510,28.2,29.4,0.28301886792452835,1.2,4.239999999999999,11.029411764705884,705.49361111111125,684.17777777777781,0.96978593002456503,54.72,-47.77,20.13,20.13,14.885666666666664,5.608,17.65516666666667,26.928933333333337, ,28.2,29.400000000000002,705.49361111111125,684.17777777777781,29.400000000000002,705.49361111111125,684.17777777777781,29.26829268292683
