BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero
39,479,204.22,204.48,0.05241935483870968,0.26,4.96,11.49425287356322,45.430000000000021,141.59777777777779,3.1168342015799633,36.12,-63.95,19.63,19.63,14.553846153846155,4.938,3.5390000000000006,34.84646666666667, ,204.22,204.48,45.430000000000021,141.59777777777779,204.48,45.430000000000021,141.59777777777779,1100.6666666666679
40,480,209.44,210.36,0.34074074074074073,0.92,2.7,16.574585635359117,684.15444444444449,508.14055555555558,0.74272784410277726,54.91,-47.19,19.46,19.46,17.555434782608693,4.72,15.910900000000002,15.554616666666666, ,209.44,210.35999999999999,684.15444444444449,508.14055555555558,210.35999999999999,684.15444444444449,508.14055555555558,18.39922480620155
41,481,213.06,213.98,0.12169312169312169,0.92,7.5600000000000005,7.0754716981132075,759.91388888888901,870.04333333333341,1.1449235841780319,68.1,-46.84,19.57,19.57,17.546086956521734,4.808,15.903266666666669,43.35406666666667, ,213.06,213.98,759.91388888888901,870.04333333333341,213.98,759.91388888888901,870.04333333333341,7.569805194805195
42,482,221.54,221.8,0.13265306122448978,0.26,1.9600000000000002,27.027027027027025,55.175555555555555,70.617777777777789,1.2798743404889446,41.01,-59.94,20.09,19.99,14.602307692307692,4.956,3.5502000000000002,19.800533333333334, ,221.54,221.79999999999998,55.175555555555555,70.617777777777789,221.76,55.662222222222219,70.87444444444445,1047.1666666666677
43,483,223.76,225.12,0.7010309278350515,1.36,1.9400000000000002,18.18181818181818,289.26249999999999,184.25166666666667,0.63697045647696016,40.13,-65.01,19.34,19.34,17.811617647058824,5.016,23.986166666666669,10.575866666666668, ,223.76,225.12,289.26249999999999,184.25166666666667,225.12,289.26249999999999,184.25166666666667,48.589552238805965
44,484,227.06,227.78,0.6545454545454544,0.72,1.1,32.967032967032964,592.64472222222219,376.78750000000008,0.63577297809583333,68.65,-94.3,28.91,23.6,17.450277777777774,4.628,12.279333333333334,10.593516666666668, ,227.06,227.78,592.64472222222219,376.78750000000008,227.78,592.64472222222219,376.78750000000008,108.55681818181819
45,485,228.88,230.82,0.563953488372093,1.94,3.44,11.152416356877323,2736.6555555555556,2379.8211111111113,0.86960929601825432,127.84,-135.81,26.77,22.43,19.146288659793807,5.011999999999999,36.882800000000003,30.66700000000001, ,228.88,230.82,2736.6555555555556,2379.8211111111113,230.82,2736.6555555555556,2379.8211111111113,nan
46,486,234.26,234.4,0.023890784982935155,0.14,5.86,10.0,24.337777777777777,274.16833333333329,11.265134222059896,24.9,-68.29,20.25,18.46,10.827142857142857,5.016,1.2781333333333333,41.82151666666667, ,234.26,234.39999999999998,24.337777777777777,274.16833333333329,234.39999999999998,24.337777777777777,274.16833333333329,1159.8333333333344
47,487,240.26,240.52,0.04529616724738676,0.26,5.74,10.0,44.175555555555555,135.73694444444448,3.0726709089994473,35.72,-61.29,19.62,19.62,14.573846153846151,4.978,3.545266666666667,38.72995, ,240.26,240.51999999999998,44.175555555555555,135.73694444444448,240.51999999999998,44.175555555555555,135.73694444444448,1065.3333333333344
48,488,246.26,246.52,0.0849673202614379,0.26,3.0600000000000005,18.072289156626503,50.402222222222221,84.433611111111119,1.675196199462105,40.58,-61.71,19.85,19.85,14.583076923076923,4.864,3.5459333333333336,25.192550000000004, ,246.26,246.51999999999998,50.402222222222221,84.433611111111119,246.51999999999998,50.402222222222221,84.433611111111119,1078.6666666666677
49,489,249.58,249.84,0.3023255813953488,0.26,0.8600000000000001,53.57142857142857,103.72888888888889,31.776111111111106,0.30633810360341057,45.04,-46.92,22.97,21.52,14.19923076923077,3.8980000000000006,3.4264000000000001,14.543583333333334, ,249.58,249.83999999999997,103.72888888888889,31.776111111111106,249.83999999999997,103.72888888888889,31.776111111111106,799.6666666666675
50,490,250.7,251.82,0.8484848484848486,1.12,1.3199999999999998,24.59016393442623,1053.5791666666669,697.53333333333342,0.66206067413064196,75.7,-87.86,21.0,21.0,17.336071428571426,4.558,19.184466666666669,9.387333333333334, ,250.7,251.82,1053.5791666666669,697.53333333333342,251.82,1053.5791666666669,697.53333333333342,69.53906250000001
51,491,253.14,254.16,0.6296296296296297,1.02,1.62,22.727272727272727,963.13999999999999,950.76083333333338,0.98714707449938055,76.73,-89.29,20.94,20.87,17.47941176470588,4.24,17.583866666666665,12.243833333333333, ,253.14,254.16,963.13999999999999,950.76083333333338,254.16,963.13999999999999,950.76083333333338,58.31410256410257
52,492,255.78,256.52,0.3592233009708737,0.74,2.0600000000000005,21.428571428571427,636.66111111111127,754.66166666666675,1.1853428040384295,88.88,-143.76,31.04,22.08,17.2772972972973,4.6240000000000006,12.522399999999999,16.261066666666668, ,255.78,256.52,636.66111111111127,754.66166666666675,256.52,636.66111111111127,754.66166666666675,79.8722222222222
53,493,258.58,259.88,0.48872180451127817,1.3,2.66,15.151515151515152,530.07111111111101,683.39055555555569,1.2892431623429985,57.53,-65.68,19.63,19.63,17.71476923076923,4.822,22.786800000000003,15.319149999999999, ,258.58,259.88,530.07111111111101,683.39055555555569,259.88,530.07111111111101,683.39055555555569,26.204
54,494,262.54,263.28,0.3394495412844037,0.74,2.1799999999999997,20.547945205479454,556.68666666666661,552.88138888888898,0.99316441724648641,67.67,-113.14,25.56,21.65,17.295405405405404,4.6579999999999995,12.538333333333334,15.827900000000003, ,262.54,263.28,556.68666666666661,552.88138888888898,263.28,556.68666666666661,552.88138888888898,59.99468085106382
55,495,265.46,266.58,0.5045045045045045,1.12,2.22,17.964071856287422,733.62166666666667,723.66222222222211,0.98642427712134384,58.55,-78.45,20.11,20.11,17.510178571428565,4.917999999999999,19.364766666666668,13.229600000000001, ,265.46,266.58,733.62166666666667,723.66222222222211,266.58,733.62166666666667,723.66222222222211,36.49537037037037
56,496,268.8,269.66,0.296551724137931,0.86,2.9000000000000004,15.957446808510637,468.68666666666661,594.59722222222229,1.268645482174777,65.37,-71.85,20.25,20.25,17.61651162790698,4.872,14.909933333333333,16.85823333333334, ,268.8,269.65999999999997,468.68666666666661,594.59722222222229,269.65999999999997,468.68666666666661,594.59722222222229,40.840909090909086
57,497,272.56,273.48,0.49462365591397844,0.92,1.8600000000000003,21.582733812949638,550.048888888889,474.97555555555562,0.86351516228860459,53.53,-70.37,20.07,20.07,17.214565217391307,4.712000000000001,15.589816666666668,10.493283333333336, ,272.56,273.47999999999996,550.048888888889,474.97555555555562,273.47999999999996,550.048888888889,474.97555555555562,42.596385542168676
58,498,275.34,276.26,0.45098039215686275,0.92,2.04,20.27027027027027,605.61805555555554,560.29111111111115,0.92515588987375164,62.64,-69.17,19.87,19.87,17.639130434782615,4.898,15.982799999999999,11.67, ,275.34,276.25999999999993,605.61805555555554,560.29111111111115,276.25999999999993,605.61805555555554,560.29111111111115,41.64457831325301
59,499,278.3,279.16,0.2905405405405405,0.86,2.9600000000000004,15.706806282722512,524.85666666666657,628.88222222222237,1.1981980265511647,54.04,-74.39,20.01,20.01,17.044883720930233,4.822,14.412533333333338,17.5514, ,278.3,279.1599999999999,524.85666666666657,628.88222222222237,279.1599999999999,524.85666666666657,628.88222222222237,48.214285714285715
60,500,282.12,283.04,0.35658914728682173,0.92,2.58,17.142857142857142,533.96305555555546,517.72638888888889,0.96959215343133931,63.41,-69.57,19.92,19.92,17.74065217391304,4.683999999999999,16.076700000000002,14.274616666666667, ,282.12,283.0399999999999,533.96305555555546,517.72638888888889,283.0399999999999,533.96305555555546,517.72638888888889,59.52542372881355
61,501,285.62,286.54,0.6052631578947368,0.92,1.52,24.59016393442623,606.47388888888906,494.36444444444447,0.81514547205018428,59.81,-58.49,19.51,19.51,17.605,4.68,15.955249999999999,8.897266666666667, ,285.62,286.5399999999999,606.47388888888906,494.36444444444447,286.5399999999999,606.47388888888906,494.36444444444447,41.49295774647888
62,502,288.06,289.22,0.6516853932584269,1.16,1.78,20.408163265306122,689.64972222222229,644.62166666666667,0.9347088034626273,54.61,-74.13,20.02,20.02,17.571379310344824,4.696,20.136733333333339,10.617833333333333, ,288.06,289.2199999999999,689.64972222222229,644.62166666666667,289.2199999999999,689.64972222222229,644.62166666666667,44.674698795180724
63,503,291.0,291.92,0.326241134751773,0.92,2.8200000000000003,16.0427807486631,593.35055555555539,748.9719444444446,1.2622756268310571,70.38,-68.29,19.99,19.99,17.671956521739126,4.708,16.014966666666666,15.937283333333335, ,291.0,291.9199999999999,593.35055555555539,748.9719444444446,291.9199999999999,593.35055555555539,748.9719444444446,25.58582089552239
64,504,294.74,296.02,0.4025157232704403,1.28,3.1799999999999997,13.452914798206278,627.16861111111109,634.04027777777776,1.0109566495276168,47.62,-67.64,19.62,19.62,17.72406249999999,4.848,22.447983333333333,17.449516666666668, ,294.74,296.01999999999987,627.16861111111109,634.04027777777776,296.01999999999987,627.16861111111109,634.04027777777776,21.7741935483871
65,505,299.2,300.06,0.3495934959349593,0.86,2.4600000000000004,18.072289156626503,432.08111111111106,408.13777777777779,0.94458602165745642,79.55,-70.22,20.31,20.31,17.5553488372093,4.7620000000000005,14.85946666666667,14.236183333333335, ,299.2,300.0599999999999,432.08111111111106,408.13777777777779,299.8599999999999,428.17888888888888,404.27166666666665,30.211206896551722
66,506,302.52,303.98,0.5934959349593496,1.46,2.46,15.306122448979592,981.548888888889,828.79666666666674,0.84437634849229226,85.72,-67.26,22.88,22.88,17.874383561643835,5.008,25.826800000000002,14.645716666666669, ,302.52,303.97999999999985,981.548888888889,828.79666666666674,303.97999999999985,981.548888888889,828.79666666666674,nan
67,507,306.44,307.36,0.18110236220472442,0.92,5.08,10.0,429.59583333333336,620.3277777777779,1.4439799682518131,50.65,-66.16,19.69,19.69,17.667391304347824,4.901999999999999,16.007033333333336,26.825000000000003, ,306.44,307.3599999999999,429.59583333333336,620.3277777777779,307.3599999999999,429.59583333333336,620.3277777777779,13.836820083682008
68,508,312.44,313.36,3.285714285714287,0.92,0.2799999999999999,50.0,491.47277777777788,133.19888888888889,0.27101987111301512,53.62,-64.64,19.63,19.63,17.610217391304346,6.0200000000000005,15.956983333333335,2.0862, ,312.44,313.3599999999999,491.47277777777788,133.19888888888889,313.3599999999999,491.47277777777788,133.19888888888889,nan
69,509,313.64,314.08,0.10045662100456623,0.44,4.379999999999999,12.44813278008299,242.34444444444446,577.62833333333333,2.3835014442253906,71.39,-67.13,19.18,19.18,14.524545454545455,5.574,6.1698166666666667,23.374733333333335, ,313.64,314.07999999999987,242.34444444444446,577.62833333333333,314.07999999999987,242.34444444444446,577.62833333333333,18.67222222222222
70,510,318.46,319.38,0.42592592592592593,0.92,2.16,19.48051948051948,453.7299999999999,400.16777777777776,0.88195133180036112,40.57,-54.35,19.33,19.33,17.628695652173914,4.84,15.972100000000001,11.7956, ,318.46,319.3799999999999,453.7299999999999,400.16777777777776,319.3799999999999,453.7299999999999,400.16777777777776,26.876237623762375
71,511,321.54,322.46,0.4144144144144144,0.92,2.22,19.108280254777068,598.83611111111134,519.35666666666668,0.86727680083124181,62.53,-57.4,19.33,19.33,17.51413043478261,4.948,15.871866666666667,13.599099999999998, ,321.54,322.45999999999987,598.83611111111134,519.35666666666668,322.45999999999987,598.83611111111134,519.35666666666668,31.49450549450549
72,512,324.68,325.82,0.6627906976744188,1.1400000000000001,1.7199999999999998,20.97902097902098,734.31555555555553,682.50888888888903,0.92944904098147352,59.21,-79.19,20.17,20.17,17.50438596491228,4.720000000000001,19.705133333333336,10.722533333333335, ,324.68,325.8199999999998,734.31555555555553,682.50888888888903,325.8199999999998,734.31555555555553,682.50888888888903,48.66666666666666
73,513,327.54,328.46,0.29299363057324845,0.92,3.1399999999999997,14.77832512315271,671.01916666666693,805.43527777777786,1.2003163512881936,72.28,-71.9,19.72,19.72,17.518478260869564,4.78,15.874916666666667,17.84701666666667, ,327.54,328.45999999999987,671.01916666666693,805.43527777777786,328.45999999999987,671.01916666666693,805.43527777777786,35.965
74,514,331.6,332.7,0.42635658914728686,1.1,2.58,16.304347826086957,621.19888888888875,620.62861111111113,0.99908197231518292,58.03,-69.55,19.76,19.76,17.451090909090905,4.813999999999999,18.952800000000003,14.617416666666665, ,331.6,332.6999999999999,621.19888888888875,620.62861111111113,332.6999999999999,621.19888888888875,620.62861111111113,32.91428571428571
75,515,335.28,336.2,0.20535714285714288,0.92,4.4799999999999995,11.111111111111112,587.42333333333329,773.31333333333339,1.3164498062158467,68.31,-67.6,19.64,19.64,17.608478260869568,4.772,15.956683333333334,24.195733333333333, ,335.28,336.1999999999999,587.42333333333329,773.31333333333339,336.1999999999999,587.42333333333329,773.31333333333339,16.009523809523806
76,516,340.68,341.6,0.13813813813813813,0.92,6.66,7.915567282321899,656.22722222222239,752.02138888888874,1.1459771302115032,62.7,-54.9,19.61,19.61,17.48847826086957,4.854000000000001,15.846266666666667,36.5807, ,340.68,341.59999999999985,656.22722222222239,752.02138888888874,341.59999999999985,656.22722222222239,752.02138888888874,8.358231707317074
77,517,348.26,349.18,0.359375,0.92,2.56,17.24137931034483,657.59722222222229,490.13555555555558,0.74534310515977775,55.04,-49.32,19.37,19.37,17.507608695652173,5.2700000000000005,15.866366666666668,15.457466666666669, ,348.26,349.17999999999984,657.59722222222229,490.13555555555558,349.17999999999984,657.59722222222229,490.13555555555558,20.07786885245902
78,518,351.74,352.66,0.5227272727272727,0.92,1.7600000000000002,22.388059701492537,703.12388888888893,551.46666666666681,0.78430938755063728,63.62,-49.74,19.45,19.45,17.516304347826086,5.156000000000001,15.872400000000001,11.311333333333335, ,351.74,352.65999999999985,703.12388888888893,551.46666666666681,352.65999999999985,703.12388888888893,551.46666666666681,30.09036144578313
79,519,354.42,355.42,0.4504504504504504,1.0,2.22,18.633540372670808,667.55666666666662,634.7661111111114,0.95087974221081573,59.42,-74.57,20.05,20.05,17.296200000000002,4.9079999999999995,17.046050000000001,12.930566666666666, ,354.42,355.41999999999985,667.55666666666662,634.7661111111114,355.41999999999985,667.55666666666662,634.7661111111114,40.65217391304348
80,520,357.64,358.56,0.22009569377990434,0.92,4.18,11.764705882352942,612.33805555555568,774.40249999999992,1.2646649885207741,68.88,-65.44,19.61,19.61,17.576304347826085,5.101999999999999,15.926200000000001,22.719583333333336, ,357.64,358.5599999999999,612.33805555555568,774.40249999999992,358.5599999999999,612.33805555555568,774.40249999999992,17.681081081081082
81,521,362.74,363.92,0.45038167938931295,1.18,2.62,15.789473684210526,591.09888888888895,556.67777777777769,0.94176759293895151,49.52,-67.31,19.68,19.68,17.607118644067793,5.077999999999999,20.530000000000001,14.55945, ,362.74,363.9199999999999,591.09888888888895,556.67777777777769,363.9199999999999,591.09888888888895,556.67777777777769,nan
82,522,366.54,367.46,0.18110236220472442,0.92,5.08,10.0,459.75805555555564,540.81888888888864,1.1763119370151804,40.84,-52.88,19.37,19.37,17.59391304347826,4.98,15.944050000000001,28.39173333333334, ,366.54,367.4599999999999,459.75805555555564,540.81888888888864,367.4599999999999,459.75805555555564,540.81888888888864,17.636666666666667
