BN,ventBN,BS,IEnd,I:E ratio,iTime,eTime,inst_RR,TVi,TVe,TVe:TVi ratio,maxF,minF,maxP,PIP,Maw,PEEP,ipAUC,epAUC, ,BS,x01,TVi1,TVe1,x02,TVi2,TVe2,minF_to_zero,plat_pressure,brunner
1,317,0.02,1.5,0.4021739130434783,1.48,3.6799999999999993,11.627906976744187,580.33527777777772,937.33999999999992,1.6151697749433158,45.94,-48.98,17.36,17.36,15.78351351351351,5.4159999999999995,23.134683333333339,24.0744, ,0.02,1.5,580.33527777777772,937.33999999999992,1.5,580.33527777777772,937.33999999999992,15.217391304347824,nan,1.5261738788145376
2,318,5.18,6.94,0.5499999999999999,1.76,3.2,12.096774193548388,858.49611111111108,923.77111111111128,1.0760341242728728,47.6,-51.12,17.35,17.35,15.931818181818189,5.404,27.813566666666667,21.29873333333333, ,5.18,6.939999999999999,858.49611111111108,923.77111111111128,6.939999999999999,858.49611111111108,923.77111111111128,16.88815789473684,nan,1.6138766615287641
3,319,10.14,11.92,0.48633879781420775,1.78,3.6599999999999993,11.029411764705884,871.84999999999991,949.45833333333337,1.0890156945957832,49.55,-50.59,17.33,17.33,15.963033707865169,5.356,28.183066666666669,23.901033333333334, ,10.14,11.919999999999998,871.84999999999991,949.45833333333337,11.919999999999998,871.84999999999991,949.45833333333337,14.16949152542373,nan,1.4728492017639594
4,320,15.58,17.46,0.5402298850574713,1.88,3.4799999999999995,11.19402985074627,966.90555555555557,980.90444444444449,1.0144780312911177,47.99,-48.85,17.36,17.36,16.018829787234043,5.314000000000001,29.893016666666671,23.008866666666663, ,15.58,17.459999999999997,966.90555555555557,980.90444444444449,17.459999999999997,966.90555555555557,980.90444444444449,14.668639053254436,nan,1.8585360215595041
5,321,20.94,22.1,0.5272727272727272,1.16,2.2,17.857142857142858,589.70166666666671,593.39000000000021,1.0062545750534877,49.7,-50.08,17.46,17.46,15.3401724137931,5.318,17.5731,14.406666666666668, ,20.94,22.099999999999998,589.70166666666671,593.39000000000021,22.099999999999998,589.70166666666671,593.39000000000021,24.274509803921568,nan,0.98741114213257608
6,322,24.3,25.76,0.6403508771929823,1.46,2.2800000000000002,16.0427807486631,777.77888888888867,716.55444444444447,0.92128296959575806,51.69,-49.69,17.55,17.55,15.702876712328766,5.327999999999999,22.70333333333333,15.305333333333333, ,24.3,25.759999999999998,777.77888888888867,716.55444444444447,25.759999999999998,777.77888888888867,716.55444444444447,23.08715596330275,nan,1.6099430202718812
7,323,28.04,29.8,0.6666666666666667,1.76,2.6399999999999997,13.636363636363638,868.94888888888897,817.7544444444444,0.94108463098456108,50.36,-53.06,17.38,17.38,15.954431818181826,5.424,27.855550000000001,17.837466666666668, ,28.04,29.8,868.94888888888897,817.7544444444444,29.8,868.94888888888897,817.7544444444444,21.387096774193544,nan,1.4560887446261706
8,324,32.44,33.9,0.7156862745098039,1.46,2.04,17.142857142857142,610.35888888888883,650.74444444444453,1.0661668999841625,37.41,-51.91,17.43,17.43,15.714246575342464,5.346,22.716999999999999,13.876933333333335, ,32.44,33.9,610.35888888888883,650.74444444444453,33.9,610.35888888888883,650.74444444444453,27.255208333333332,nan,1.3106634083748001
9,325,35.94,36.94,0.625,1.0,1.6,23.076923076923077,486.85138888888889,506.60111111111115,1.0405662234368804,45.56,-48.99,17.58,17.58,15.097599999999998,5.422,14.874666666666666,10.86946666666667, ,35.94,36.94,486.85138888888889,506.60111111111115,36.94,486.85138888888889,506.60111111111115,33.07333333333333,nan,1.2183308749748927
10,326,38.54,39.5,0.40336134453781514,0.96,2.38,17.964071856287426,481.69361111111107,700.37555555555548,1.4539855613613311,50.71,-52.26,17.47,17.47,14.967708333333341,5.406000000000001,14.14545,15.953516666666667, ,38.54,39.5,481.69361111111107,700.37555555555548,39.5,481.69361111111107,700.37555555555548,22.844827586206897,nan,1.1915026999278129
11,327,41.88,42.94,1.4324324324324325,1.06,0.74,33.333333333333336,377.93888888888887,291.38611111111112,0.77098737303208931,46.62,-50.01,17.38,17.38,15.117924528301884,5.836,15.805933333333336,5.185133333333333, ,41.88,42.94,377.93888888888887,291.38611111111112,42.94,377.93888888888887,291.38611111111112,nan,nan,1.41648317709598
12,328,43.68,44.98,0.5963302752293579,1.3,2.1799999999999997,17.24137931034483,732.40888888888901,1037.2200000000003,1.4161761493276375,51.06,-59.97,18.36,18.36,15.520307692307695,4.386,19.945800000000002,14.07375, ,43.68,44.97999999999999,732.40888888888901,1037.2200000000003,44.97999999999999,732.40888888888901,1037.2200000000003,nan,nan,4.3679976838926491
13,329,47.16,48.14,0.98,0.98,1.0,30.303030303030305,521.99777777777786,353.03666666666669,0.67631833255995122,60.23,-47.61,17.58,17.58,15.024693877551016,5.366,14.523066666666669,6.9346, ,47.16,48.139999999999986,521.99777777777786,353.03666666666669,48.139999999999986,521.99777777777786,353.03666666666669,52.78888888888889,nan,1.374355619349604
14,330,49.14,50.3,0.5686274509803921,1.16,2.04,18.75,694.80638888888882,718.84333333333348,1.0345951689979187,53.75,-53.95,17.96,17.96,15.328793103448275,5.409999999999999,17.554833333333335,13.979666666666667, ,49.14,50.29999999999998,694.80638888888882,718.84333333333348,50.29999999999998,694.80638888888882,718.84333333333348,27.285714285714285,nan,1.6139463246899135
